2025-02-19 13:04:35,593 Tello instance was initialized. Host: '192.168.10.1'. Port: '8889'.
2025-02-19 13:04:35,696 'utf-8' codec can't decode byte 0xcc in position 0: invalid continuation byte
2025-02-19 13:04:35,753 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,000 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,032 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,067 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,101 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,137 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,170 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,203 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,237 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,275 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,307 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,342 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,377 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,412 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,444 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,480 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,514 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:04:58,547 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,580 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,614 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,648 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,682 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,715 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,750 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,784 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,817 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,852 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,886 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,918 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,952 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:58,987 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,021 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,055 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,090 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,122 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,156 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,190 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,223 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,256 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,289 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,323 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,365 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,399 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,433 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,469 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,504 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,537 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,571 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,606 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,639 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,684 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,736 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,769 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,803 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,837 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,872 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,916 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,959 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:04:59,993 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,027 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,061 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,094 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,128 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,163 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,195 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,230 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,263 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,297 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,331 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,366 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,400 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,434 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,468 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,502 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,535 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,569 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,602 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:00,638 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,674 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,707 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,742 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,776 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,810 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,844 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,896 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,930 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:00,963 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,000 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,032 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,066 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,100 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,134 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,167 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,201 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,237 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,273 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,309 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,343 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,377 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,411 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,444 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,498 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,533 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,568 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,601 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,936 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:01,971 Sending RC control: lr=0, fb=-100, ud=0, yaw=0
2025-02-19 13:05:02,003 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,038 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,071 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,105 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,139 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,173 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,210 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,244 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,277 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,311 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,354 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,389 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,422 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,456 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,489 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,527 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,560 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,594 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,628 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,662 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,712 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,744 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,777 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,813 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,847 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,881 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,916 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,950 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:02,985 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,019 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,052 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,087 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,126 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,158 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,191 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,224 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,259 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,292 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,326 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,361 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,395 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,429 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,464 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,497 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,531 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,565 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,597 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,631 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,671 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,704 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,737 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,773 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,811 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,844 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,878 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,913 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,946 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:03,980 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,014 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,048 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,081 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,118 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,152 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,186 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,237 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,271 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,305 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,339 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,402 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,456 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,491 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,524 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,558 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,591 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,626 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,660 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,693 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,727 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,761 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,795 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,829 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,862 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,896 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,930 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,963 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:04,996 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,031 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,067 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,100 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,134 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,167 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,199 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,233 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,267 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,301 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,334 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,368 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,402 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,434 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,572 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,610 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,673 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,707 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,741 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,774 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,809 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,842 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,877 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,911 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,945 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:05,979 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:06,015 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:06,048 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:06,082 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:06,116 drone landing
2025-02-19 13:05:10,092 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,203 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,237 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,271 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,305 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,339 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,372 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,405 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,439 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,472 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,511 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,545 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,579 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,613 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,647 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,697 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,731 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,765 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,808 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,841 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,875 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,909 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:10,943 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,082 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,128 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,162 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,196 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,230 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,265 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,300 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,334 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,366 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,400 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,434 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,468 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,502 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,542 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,575 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,609 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,643 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,677 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,711 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,745 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,779 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,814 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,847 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,881 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,917 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,950 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:11,985 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,019 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,075 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,108 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,143 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,176 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,211 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,244 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,277 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,311 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,345 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,380 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,414 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,452 Sending RC control: lr=0, fb=100, ud=0, yaw=0
2025-02-19 13:05:12,484 Sending RC control: lr=0, fb=100, ud=0, yaw=0
2025-02-19 13:05:12,518 Sending RC control: lr=0, fb=100, ud=0, yaw=0
2025-02-19 13:05:12,554 Sending RC control: lr=0, fb=100, ud=0, yaw=0
2025-02-19 13:05:12,598 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,631 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,664 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,698 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,733 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,767 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,801 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,835 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,869 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,903 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,939 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:12,972 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:13,006 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:05:13,040 Sending RC control: lr=0, fb=0, ud=0, yaw=0
2025-02-19 13:37:09,846 Tello instance was initialized. Host: '192.168.10.1'. Port: '8889'.
2025-02-19 13:37:16,916 Aborting command 'command'. Did not receive a response after 7 seconds
2025-02-19 13:37:24,008 Aborting command 'command'. Did not receive a response after 7 seconds
2025-02-19 13:37:31,088 Aborting command 'command'. Did not receive a response after 7 seconds
2025-02-19 13:37:31,093 ERROR: could not connect to Trello Drone: Command 'command' was unsuccessful for 4 tries. Latest response:	'Aborting command 'command'. Did not receive a response after 7 seconds'
2025-02-19 13:37:31,094  => Did you pass in a valid drone base object?
2025-02-19 13:37:31,094  => Verify that your firewall allows UDP ports 8889 and 8890.
2025-02-19 13:37:31,097     The Chromebook's firewall reverts to default settings every
2025-02-19 13:37:31,098     time that you restart the virtual Linux environment.
2025-02-19 13:37:31,098  => You may need to connect to the drone with the Trello App.
2025-02-19 13:37:31,098 Drone connection closed gracefully
2025-02-19 13:37:31,098 ------------------------------------
